name,molecule,ksize,sigma,expected_collisions,n_unique_kmers,n_theoretical_kmers_log10,n_unique_kmers_log10,unique_over_theoretical_log10
bacteria,protein20,2,20,2.56000119808035e-26,400,2.6020599913279625,2.6020599913279625,0.0
bacteria,protein20,3,20,4.09600191692856e-21,8000,3.9030899869919438,3.9030899869919438,0.0
bacteria,protein20,4,20,6.525794613036497e-16,159843,5.204119982655925,5.203693621978123,-0.0004263606778023288
bacteria,protein20,5,20,6.018420202276196e-11,2789332,6.505149978319906,6.4455002092057425,-0.05964976911416375
bacteria,protein20,6,20,1.3190043655430085e-07,19241387,7.8061799739838875,7.284236374600719,-0.5219435993831683
bacteria,protein20,7,20,1.7107676107167407e-06,36834852,9.107209969647869,7.566258929227893,-1.5409510404199755
bacteria,protein20,8,20,2.9596577066104163e-06,42362341,10.40823996531185,7.6269799517964,-2.7812600135154497
bacteria,protein20,9,20,3.645783435286628e-06,44681674,11.709269960975831,7.65012943560167,-4.059140525374161
bacteria,protein20,10,20,4.224641506017829e-06,46397424,13.010299956639813,7.666493869053991,-5.343806087585821
bacteria,protein20,11,20,4.7634314417418755e-06,47843047,14.311329952303794,7.67981883095416,-6.631511121349634
bacteria,protein20,12,20,5.265421458817425e-06,49087630,15.612359947967775,7.690972064432952,-7.921387883534823
bacteria,protein20,13,20,5.7326035239925415e-06,50170112,16.913389943631756,7.70044507054993,-9.212944873081828
bacteria,protein20,14,20,6.165787297569338e-06,51116619,18.214419939295738,7.708562120615863,-10.505857818679875
bacteria,protein20,15,20,6.566056589754988e-06,51947000,19.51544993495972,7.715560471603177,-11.799889463356543
bacteria,protein20,16,20,6.933737789302707e-06,52677104,20.8164799306237,7.7216218909785965,-13.094858039645104
bacteria,protein20,17,20,7.269841780708869e-06,53321665,22.11750992628768,7.726903702051324,-14.390606224236357
bacteria,protein20,18,20,7.5774159584630595e-06,53892203,23.418539921951663,7.731525937004606,-15.687013984947058
bacteria,protein20,19,20,7.856759865721594e-06,54396830,24.719569917615644,7.735573591727203,-16.98399632588844
bacteria,protein20,20,20,8.111170259417878e-06,54843545,26.020599913279625,7.739125519133148,-18.28147439414648
bacteria,protein20,21,20,8.341200159909079e-06,55239778,27.321629908943606,7.742251924548724,-19.57937798439488
bacteria,protein20,22,20,8.549715277562224e-06,55590925,28.622659904607588,7.745003900501117,-20.87765600410647
bacteria,protein20,23,20,8.737548673337529e-06,55901745,29.92368990027157,7.747425364810262,-22.176264535461307
bacteria,protein20,24,20,8.905048392993341e-06,56177092,31.22471989593555,7.749559254248961,-23.47516064168659
bacteria,protein20,25,20,9.056274348321785e-06,56420278,32.52574989159953,7.751435221726624,-24.774314669872908
bacteria,protein20,26,20,9.189961699755697e-06,56634652,33.82677988726351,7.753082236268092,-26.07369765099542
bacteria,protein20,27,20,9.309853230789078e-06,56822559,35.127809882927494,7.754520788249181,-27.373289094678313
bacteria,protein20,28,20,9.413807337022626e-06,56986863,36.428839878591475,7.75577475068699,-28.673065127904486
bacteria,protein20,29,20,9.506844914532329e-06,57129729,37.729869874255456,7.756862163950559,-29.9730077103049
bacteria,protein20,30,20,9.589468621016325e-06,57252834,39.03089986991944,7.757796989004927,-31.27310288091451
bacteria,protein20,31,20,9.655297012668778e-06,57358233,40.33192986558342,7.758595763821358,-32.57333410176206
bacteria,protein20,32,20,9.714586526556007e-06,57447353,41.6329598612474,7.759270022511202,-33.8736898387362
bacteria,protein20,33,20,9.763669357917737e-06,57521695,42.93398985691138,7.759831674980892,-35.17415818193049
bacteria,protein20,34,20,9.805309230778553e-06,57582453,44.23501985257536,7.760290161786809,-36.47472969078855
bacteria,protein20,35,20,9.83632854212482e-06,57630449,45.536049848239344,7.760652003191677,-37.775397845047664
bacteria,protein20,36,20,9.85969265790617e-06,57666794,46.837079843903325,7.760925807370456,-39.07615403653287
bacteria,protein20,37,20,9.877234935870881e-06,57692313,48.138109839567306,7.761117951039954,-40.37699188852735
bacteria,protein20,38,20,9.8878309200659e-06,57707666,49.43913983523129,7.761233509522334,-41.67790632570895
bacteria,protein20,39,20,9.891892069075268e-06,57713962,50.74016983089527,7.761280889170467,-42.978888941724804
bacteria,protein20,40,20,9.888000903131769e-06,57711514,52.04119982655925,7.761262467710514,-44.279937358848734
bacteria,protein20,41,20,9.882568877314882e-06,57701121,53.34222982222323,7.761184250580082,-45.58104557164315
bacteria,protein20,42,20,9.87057036964865e-06,57683253,54.64325981788721,7.761049744085041,-46.88221007380217
bacteria,protein20,43,20,9.854410895346015e-06,57658365,55.944289813551194,7.760862323075681,-48.18342749047551
bacteria,protein20,44,20,9.833551607579773e-06,57626779,57.245319809215175,7.760624345737532,-49.48469546347764
bacteria,protein20,45,20,9.808877298185852e-06,57588815,58.546349804879156,7.7603381421823485,-50.78601166269681
bacteria,protein20,46,20,9.778639198918706e-06,57544964,59.84737980054314,7.760007322705872,-52.08737247783726
bacteria,protein20,47,20,9.745901833716133e-06,57495414,61.14840979620712,7.759633205490974,-53.38877659071615
bacteria,protein20,48,20,9.710267681356671e-06,57440494,62.4494397918711,7.7592181662717,-54.6902216255994
bacteria,protein20,49,20,9.670008906551771e-06,57380358,63.75046978753508,7.7587632535115745,-55.99170653402351
bacteria,protein20,50,20,9.627953985283013e-06,57315238,65.05149978319906,7.7582701001441094,-57.29322968305495
bacteria,dayhoff6,2,6,1.6796167860605182e-30,36,1.5563025007672873,1.5563025007672873,0.0
bacteria,dayhoff6,3,6,2.1767833547344315e-27,216,2.3344537511509307,2.3344537511509307,0.0
bacteria,dayhoff6,4,6,2.8211112277358237e-24,1296,3.1126050015345745,3.1126050015345745,0.0
bacteria,dayhoff6,5,6,3.572258648443074e-21,7731,3.8907562519182184,3.888235673270567,-0.002520578647651206
bacteria,dayhoff6,6,6,3.718202806543506e-18,43912,4.668907502301861,4.642583217773558,-0.026324284528302933
bacteria,dayhoff6,7,6,2.4040641015455776e-15,221457,5.447058752685505,5.345289412384726,-0.10176934030077955
bacteria,dayhoff6,8,6,7.234805836393505e-13,922685,6.225210003069149,5.965053460385578,-0.26015654268357125
bacteria,dayhoff6,9,6,8.922758938719352e-11,3078195,7.003361253452793,6.488296128406925,-0.5150651250458678
bacteria,dayhoff6,10,6,4.525585927365035e-09,8235715,7.781512503836437,6.9157013092829365,-0.8658111945535003
bacteria,dayhoff6,11,6,7.82146909567757e-08,16864329,8.55966375422008,7.226969066106623,-1.3326946881134578
bacteria,dayhoff6,12,6,4.439622594887685e-07,26152825,9.337815004603723,7.417518607759536,-1.9202963968441864
bacteria,dayhoff6,13,6,1.091521616998021e-06,32856449,10.115966254987367,7.516620624739984,-2.5993456302473827
bacteria,dayhoff6,14,6,1.674852310833501e-06,36637235,10.89411750537101,7.563922690171735,-3.3301948151992757
bacteria,dayhoff6,15,6,2.08686400541012e-06,38748557,11.672268755754654,7.588255533975072,-4.084013221779582
bacteria,dayhoff6,16,6,2.3952778968471202e-06,40135874,12.450420006138298,7.60353272462547,-4.846887281512828
bacteria,dayhoff6,17,6,2.6576564161917664e-06,41213774,13.228571256521942,7.615042385267817,-5.613528871254125
bacteria,dayhoff6,18,6,2.898429471962792e-06,42136398,14.006722506905586,7.624657407504054,-6.382065099401532
bacteria,dayhoff6,19,6,3.125357418653685e-06,42957874,14.78487375728923,7.633042779839646,-7.151830977449584
bacteria,dayhoff6,20,6,3.342906398485898e-06,43700030,15.563025007672874,7.640481735112984,-7.922543272559889
bacteria,dayhoff6,21,6,3.5488634125153665e-06,44374002,16.341176258056517,7.647128598609248,-8.69404765944727
bacteria,dayhoff6,22,6,3.7450576090412774e-06,44987084,17.11932750844016,7.653087843715654,-9.466239664724508
bacteria,dayhoff6,23,6,3.929806477008549e-06,45545546,17.897478758823805,7.65844591276453,-10.239032846059274
bacteria,dayhoff6,24,6,4.1040623184565145e-06,46054081,18.675630009207445,7.663268120466663,-11.012361888740783
bacteria,dayhoff6,25,6,4.268155272286981e-06,46517380,19.45378125959109,7.667615245962137,-11.786166013628952
bacteria,dayhoff6,26,6,4.421659105592149e-06,46940284,20.231932509974733,7.671545712856518,-12.560386797118216
bacteria,dayhoff6,27,6,4.565529954808291e-06,47325967,21.010083760358377,7.675099496560261,-13.334984263798116
bacteria,dayhoff6,28,6,4.6988220337051986e-06,47677810,21.78823501074202,7.678316298603851,-14.109918712138171
bacteria,dayhoff6,29,6,4.82407855859461e-06,47998749,22.566386261125665,7.681229918428152,-14.885156342697513
bacteria,dayhoff6,30,6,4.939833264888265e-06,48290973,23.34453751150931,7.683865955954784,-15.660671555554526
bacteria,dayhoff6,31,6,5.04642376121598e-06,48557208,24.122688761892952,7.686253707205316,-16.436435054687635
bacteria,dayhoff6,32,6,5.14543179994868e-06,48799699,24.900840012276596,7.688417143251845,-17.21242286902475
bacteria,dayhoff6,33,6,5.237305117821708e-06,49019928,25.67899126266024,7.690372669028958,-17.98861859363128
bacteria,dayhoff6,34,6,5.320179311846608e-06,49219764,26.457142513043884,7.692139527007104,-18.76500298603678
bacteria,dayhoff6,35,6,5.3973135923323115e-06,49400866,27.235293763427528,7.693734562197428,-19.5415592012301
bacteria,dayhoff6,36,6,5.468807064934876e-06,49564596,28.01344501381117,7.695171570603403,-20.31827344320777
bacteria,dayhoff6,37,6,5.532023570497655e-06,49712235,28.791596264194816,7.696463288915446,-21.09513297527937
bacteria,dayhoff6,38,6,5.589655864500149e-06,49844638,29.56974751457846,7.697618446253274,-21.872129068325187
bacteria,dayhoff6,39,6,5.641634338130683e-06,49963236,30.347898764962103,7.698650558834023,-22.649248206128078
bacteria,dayhoff6,40,6,5.688884242329473e-06,50069310,31.126050015345747,7.699571606472659,-23.426478408873088
bacteria,dayhoff6,41,6,5.730533426189036e-06,50163475,31.904201265729387,7.700387613968005,-24.203813651761383
bacteria,dayhoff6,42,6,5.767039825763431e-06,50246511,32.682352516113035,7.7011059107481685,-24.981246605364866
bacteria,dayhoff6,43,6,5.799668966542205e-06,50318934,33.46050376649668,7.701731432063176,-25.758772334433502
bacteria,dayhoff6,44,6,5.827803427483018e-06,50381370,34.23865501688032,7.7022699729149835,-26.53638504396534
bacteria,dayhoff6,45,6,5.852027034625987e-06,50434432,35.016806267263966,7.702727134103399,-27.31407913316057
bacteria,dayhoff6,46,6,5.871771977995264e-06,50478590,35.79495751764761,7.7031072154165106,-28.0918503022311
bacteria,dayhoff6,47,6,5.887514948095297e-06,50514255,36.573108768031254,7.703413952261897,-28.869694815769357
bacteria,dayhoff6,48,6,5.900489527090709e-06,50541854,37.35126001841489,7.703651168870031,-29.64760884954486
bacteria,dayhoff6,49,6,5.908859039103301e-06,50561722,38.129411268798535,7.7038218564603,-30.425589412338233
bacteria,dayhoff6,50,6,5.914937154266293e-06,50574253,38.90756251918218,7.703929476803715,-31.203633042378463
bacteria,hp2,2,2,2.5600011980803494e-34,4,0.6020599913279624,0.6020599913279624,0.0
bacteria,hp2,3,2,4.096001916928559e-33,8,0.9030899869919435,0.9030899869919435,0.0
bacteria,hp2,4,2,6.553603067085694e-32,16,1.2041199826559248,1.2041199826559248,0.0
bacteria,hp2,5,2,1.0485764907337111e-30,32,1.505149978319906,1.505149978319906,0.0
bacteria,hp2,6,2,1.6777223851739378e-29,64,1.806179973983887,1.806179973983887,0.0
bacteria,hp2,7,2,2.6843558162783004e-28,128,2.1072099696478683,2.1072099696478683,0.0
bacteria,hp2,8,2,4.294969306045281e-27,256,2.4082399653118496,2.4082399653118496,0.0
bacteria,hp2,9,2,6.871950889672449e-26,512,2.709269960975831,2.709269960975831,0.0
bacteria,hp2,10,2,1.0995121423475919e-24,1024,3.010299956639812,3.010299956639812,0.0
bacteria,hp2,11,2,1.759219427756147e-23,2048,3.3113299523037933,3.3113299523037933,0.0
bacteria,hp2,12,2,2.814751084409835e-22,4096,3.612359947967774,3.612359947967774,0.0
bacteria,hp2,13,2,4.503601735055736e-21,8192,3.9133899436317554,3.9133899436317554,0.0
bacteria,hp2,14,2,7.205762776089178e-20,16384,4.214419939295737,4.214419939295737,0.0
bacteria,hp2,15,2,1.1529220441742685e-18,32768,4.515449934959718,4.515449934959718,0.0
bacteria,hp2,16,2,1.8445626832124098e-17,65536,4.816479930623699,4.816479930623699,0.0
bacteria,hp2,17,2,2.950940037985325e-16,131072,5.11750992628768,5.11750992628768,0.0
bacteria,hp2,18,2,4.72006327102776e-15,262144,5.418539921951662,5.418539921951662,0.0
bacteria,hp2,19,2,7.548298702215923e-14,524288,5.719569917615643,5.719569917615643,0.0
bacteria,hp2,20,2,1.2063919518116968e-12,1048575,6.020599913279624,6.020599499103933,-4.1417569107693453e-07
bacteria,hp2,21,2,1.924167465935704e-11,2096659,6.321629908943605,6.321527802682467,-0.00010210626113860144
bacteria,hp2,22,2,2.990904769179934e-10,4167458,6.622659904607587,6.619871231664973,-0.002788672942613424
bacteria,hp2,23,2,4.00181633058045e-09,7985736,6.923689900271568,6.902314948778633,-0.02137495149293489
bacteria,hp2,24,2,3.6313518430886264e-08,13900053,7.224719895935548,7.1430164561939264,-0.08170343974162186
bacteria,hp2,25,2,1.8647096459773723e-07,20998528,7.52574989159953,7.3221888516918385,-0.20356103990769103
bacteria,hp2,26,2,5.507248427073359e-07,27620065,7.826779887263511,7.441224696295766,-0.3855551909677448
bacteria,hp2,27,2,1.0760880045277738e-06,32739417,8.127809882927492,7.5150709415408805,-0.6127389413866116
bacteria,hp2,28,2,1.6134590777812456e-06,36290139,8.428839878591473,7.559788631656533,-0.8690512469349407
bacteria,hp2,29,2,2.066876143675536e-06,38654305,8.729869874255455,7.5871978691114785,-1.142672005143976
bacteria,hp2,30,2,2.4189280640161826e-06,40237922,9.030899869919436,7.604635544432665,-1.4262643254867706
bacteria,hp2,31,2,2.6897236071202575e-06,41339216,9.331929865583417,7.6163622359559415,-1.7155676296274756
bacteria,hp2,32,2,2.901911029997222e-06,42149270,9.632959861247398,7.624790057306735,-2.008169803940663
bacteria,hp2,33,2,3.075823404881491e-06,42780650,9.93398985691138,7.631247378862641,-2.3027424780487387
bacteria,hp2,34,2,3.223872375835955e-06,43298458,10.23501985257536,7.636472429978868,-2.598547422596493
bacteria,hp2,35,2,3.3547892369738668e-06,43740403,10.536049848239342,7.6408827800703865,-2.8951670681689556
bacteria,hp2,36,2,3.4724011117061463e-06,44128526,10.837079843903323,7.644719421198439,-3.1923604227048843
bacteria,hp2,37,2,3.580935074298937e-06,44475534,11.138109839567305,7.648121171187915,-3.4899886683793895
bacteria,hp2,38,2,3.680434594949992e-06,44789344,11.439139835231286,7.651174701666244,-3.7879651335650415
bacteria,hp2,39,2,3.7732046843081715e-06,45075058,11.740169830895267,7.653936294220036,-4.086233536675231
bacteria,hp2,40,2,3.859610207897659e-06,45336605,12.041199826559248,7.656448995169182,-4.3847508313900665
bacteria,hp2,41,2,3.940293767611057e-06,45576379,12.34222982222323,7.658739817931076,-4.683490004292153
bacteria,hp2,42,2,4.015845072919e-06,45796593,12.64325981788721,7.660833170223589,-4.982426647663622
bacteria,hp2,43,2,4.084625502237166e-06,45998466,12.944289813551192,7.6627433486632315,-5.281546464887961
bacteria,hp2,44,2,4.1487177236116e-06,46183192,13.245319809215173,7.664483946339461,-5.580835862875713
bacteria,hp2,45,2,4.208999374452341e-06,46351886,13.546349804879155,7.6660674097368044,-5.88028239514235
bacteria,hp2,46,2,4.263408757995011e-06,46505647,13.847379800543136,7.66750569078322,-6.179874109759916
bacteria,hp2,47,2,4.314642334203359e-06,46645633,14.148409796207117,7.668810991002592,-6.4795988052045255
bacteria,hp2,48,2,4.360269052383514e-06,46772282,14.449439791871097,7.669988559470843,-6.779451232400254
bacteria,hp2,49,2,4.401922433236777e-06,46886566,14.750469787535078,7.67104842591727,-7.079421361617808
bacteria,hp2,50,2,4.439643092358484e-06,46989083,15.05149978319906,7.671996969774478,-7.3795028134245815
